type,Mã trạm/LakeCode,Trạm/Hồ,Tên sông/Lưu vực,Tên tỉnh,Thời gian (UTC),Mực nước (m),Cảnh báo/Xu thế,Cảnh báo value (0-4),Chênh lệch cảnh báo (m),BĐ1 (m),BĐ2 (m),BĐ3 (m),Mực nước lịch sử (m),Năm lũ lịch sử,x,y,Dung tích (m3),Dung tích TK (m3),Tỷ lệ dung tích (%),Q đến (m3/s),Q xả (m3/s),Mực nước BT (m),Mực nước GC (m),Mã Cảnh báo,province_code,basin_code
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-16 10:00,13.1,Dưới BĐ1,0.0,-2.4,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-16 13:00,13.19,Dưới BĐ1,0.0,-2.31,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-16 15:00,13.4,Dưới BĐ1,0.0,-2.1,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-16 17:00,13.64,Dưới BĐ1,0.0,-1.86,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-16 19:00,13.86,Dưới BĐ1,0.0,-1.64,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-17 01:00,13.9,Dưới BĐ1,0.0,-1.6,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-17 04:00,13.87,Dưới BĐ1,0.0,-1.63,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-17 07:00,13.79,Dưới BĐ1,0.0,-1.71,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-17 10:00,13.7,Dưới BĐ1,0.0,-1.8,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-17 13:00,13.74,Dưới BĐ1,0.0,-1.76,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-17 16:00,14.04,Dưới BĐ1,0.0,-1.46,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-17 19:00,14.37,Dưới BĐ1,0.0,-1.13,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-18 01:00,15.1,Dưới BĐ1,0.0,-0.4,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-18 03:00,15.42,Dưới BĐ1,0.0,-0.08,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-18 05:00,15.74,Trên BĐ1,1.0,0.24,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-18 06:00,15.96,Trên BĐ1,1.0,0.46,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-18 07:00,16.06,Trên BĐ1,1.0,0.56,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-18 09:00,15.77,Trên BĐ1,1.0,0.27,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-18 11:00,15.42,Dưới BĐ1,0.0,-0.08,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-18 13:00,15.15,Dưới BĐ1,0.0,-0.35,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-18 15:00,15.25,Dưới BĐ1,0.0,-0.25,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-18 17:00,15.57,Trên BĐ1,1.0,0.07,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-18 19:00,15.75,Trên BĐ1,1.0,0.25,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-18 21:00,15.84,Trên BĐ1,1.0,0.34,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-18 23:00,16.07,Trên BĐ1,1.0,0.57,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-19 01:00,16.22,Trên BĐ1,1.0,0.72,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-19 03:00,16.32,Trên BĐ1,1.0,0.82,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-19 05:00,16.6,Trên BĐ2,2.0,0.1,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-19 07:00,16.94,Trên BĐ2,2.0,0.44,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,71549,Bình Nghi,Kôn - Hà Thanh,Gia Lai,2025-11-19 09:00,17.2,Trên BĐ2,2.0,0.7,15.5,16.5,17.5,19.35,2013,108.86917114257812,13.939471244812012,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-13 01:00,591.07,Dưới BĐ1,0.0,-1.43,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-13 07:00,591.06,Dưới BĐ1,0.0,-1.44,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-13 13:00,591.04,Dưới BĐ1,0.0,-1.46,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-13 19:00,591.0,Dưới BĐ1,0.0,-1.5,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-14 01:00,591.0,Dưới BĐ1,0.0,-1.5,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-14 07:00,591.02,Dưới BĐ1,0.0,-1.48,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-14 13:00,590.96,Dưới BĐ1,0.0,-1.54,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-14 19:00,591.02,Dưới BĐ1,0.0,-1.48,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-15 01:00,591.01,Dưới BĐ1,0.0,-1.49,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-15 07:00,591.0,Dưới BĐ1,0.0,-1.5,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-15 13:00,590.97,Dưới BĐ1,0.0,-1.53,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-15 19:00,591.01,Dưới BĐ1,0.0,-1.49,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-16 01:00,590.98,Dưới BĐ1,0.0,-1.52,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-16 07:00,591.01,Dưới BĐ1,0.0,-1.49,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-16 13:00,591.05,Dưới BĐ1,0.0,-1.45,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-16 15:00,591.5,Dưới BĐ1,0.0,-1.0,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-16 17:00,592.73,Trên BĐ1,1.0,0.23,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-16 19:00,592.96,Trên BĐ1,1.0,0.46,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-17 01:00,593.21,Trên BĐ1,1.0,0.71,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-17 03:00,593.24,Trên BĐ1,1.0,0.74,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-17 05:00,593.25,Trên BĐ1,1.0,0.75,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-17 07:00,593.22,Trên BĐ1,1.0,0.72,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-17 13:00,592.66,Trên BĐ1,1.0,0.16,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-17 15:00,592.83,Trên BĐ1,1.0,0.33,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-17 17:00,592.86,Trên BĐ1,1.0,0.36,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-17 19:00,592.84,Trên BĐ1,1.0,0.34,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-17 21:00,593.24,Trên BĐ1,1.0,0.74,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-17 23:00,593.61,Trên BĐ2,2.0,0.11,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 01:00,593.78,Trên BĐ2,2.0,0.28,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 03:00,593.87,Trên BĐ2,2.0,0.37,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 05:00,593.92,Trên BĐ2,2.0,0.42,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 07:00,594.61,Trên BĐ3,3.0,0.11,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 08:00,594.67,Trên BĐ3,3.0,0.17,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 09:00,594.7,Trên BĐ3,3.0,0.2,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 10:00,594.37,Trên BĐ2,2.0,0.87,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 11:00,594.06,Trên BĐ2,2.0,0.56,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 12:00,593.83,Trên BĐ2,2.0,0.33,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 13:00,593.79,Trên BĐ2,2.0,0.29,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 14:00,594.05,Trên BĐ2,2.0,0.55,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 15:00,594.05,Trên BĐ2,2.0,0.55,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 16:00,594.02,Trên BĐ2,2.0,0.52,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 17:00,593.99,Trên BĐ2,2.0,0.49,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 18:00,593.86,Trên BĐ2,2.0,0.36,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 19:00,593.56,Trên BĐ2,2.0,0.06,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 20:00,593.43,Trên BĐ1,1.0,0.93,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 21:00,593.4,Trên BĐ1,1.0,0.9,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-18 23:00,593.07,Trên BĐ1,1.0,0.57,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-19 01:00,592.85,Trên BĐ1,1.0,0.35,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-19 04:00,592.85,Trên BĐ1,1.0,0.35,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69704,Kon Plông,Sê San,Quảng Ngãi,2025-11-19 07:00,592.87,Trên BĐ1,1.0,0.37,592.5,593.5,594.5,597.2,2009,108.13300323486328,14.47599983215332,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-13 01:00,515.87,Dưới BĐ1,0.0,-2.13,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-13 07:00,515.96,Dưới BĐ1,0.0,-2.04,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-13 13:00,515.89,Dưới BĐ1,0.0,-2.11,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-13 19:00,515.78,Dưới BĐ1,0.0,-2.22,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-14 01:00,516.0,Dưới BĐ1,0.0,-2.0,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-14 07:00,515.96,Dưới BĐ1,0.0,-2.04,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-14 13:00,515.9,Dưới BĐ1,0.0,-2.1,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-14 19:00,515.8,Dưới BĐ1,0.0,-2.2,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-15 01:00,515.92,Dưới BĐ1,0.0,-2.08,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-15 07:00,515.9,Dưới BĐ1,0.0,-2.1,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-15 13:00,515.86,Dưới BĐ1,0.0,-2.14,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-15 19:00,515.77,Dưới BĐ1,0.0,-2.23,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-16 01:00,515.89,Dưới BĐ1,0.0,-2.11,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-16 07:00,515.96,Dưới BĐ1,0.0,-2.04,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-16 13:00,515.7,Dưới BĐ1,0.0,-2.3,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-16 19:00,515.9,Dưới BĐ1,0.0,-2.1,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-17 01:00,517.9,Dưới BĐ1,0.0,-0.1,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-17 03:00,518.25,Trên BĐ1,1.0,0.25,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-17 05:00,518.0,Trên BĐ1,1.0,0.0,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-17 07:00,517.95,Dưới BĐ1,0.0,-0.05,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-17 09:00,517.98,Dưới BĐ1,0.0,-0.02,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-17 10:00,518.04,Trên BĐ1,1.0,0.04,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-17 13:00,517.69,Dưới BĐ1,0.0,-0.31,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-17 15:00,517.35,Dưới BĐ1,0.0,-0.65,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-17 17:00,517.13,Dưới BĐ1,0.0,-0.87,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-17 19:00,517.48,Dưới BĐ1,0.0,-0.52,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-17 21:00,517.6,Dưới BĐ1,0.0,-0.4,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-17 22:00,517.65,Dưới BĐ1,0.0,-0.35,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-17 23:00,517.8,Dưới BĐ1,0.0,-0.2,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-18 01:00,517.98,Dưới BĐ1,0.0,-0.02,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-18 03:00,518.17,Trên BĐ1,1.0,0.17,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-18 05:00,518.42,Trên BĐ1,1.0,0.42,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-18 07:00,518.53,Trên BĐ1,1.0,0.53,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-18 09:00,518.9,Trên BĐ1,1.0,0.9,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-18 11:00,519.56,Trên BĐ2,2.0,0.06,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-18 12:00,519.84,Trên BĐ2,2.0,0.34,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-18 13:00,519.86,Trên BĐ2,2.0,0.36,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-18 14:00,519.7,Trên BĐ2,2.0,0.2,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-18 15:00,519.65,Trên BĐ2,2.0,0.15,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-18 16:00,519.55,Trên BĐ2,2.0,0.05,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-18 17:00,519.5,Trên BĐ2,2.0,0.0,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-18 19:00,519.47,Trên BĐ1,1.0,1.47,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-18 21:00,519.32,Trên BĐ1,1.0,1.32,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-18 23:00,518.95,Trên BĐ1,1.0,0.95,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-19 01:00,518.6,Trên BĐ1,1.0,0.6,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-19 03:00,518.33,Trên BĐ1,1.0,0.33,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-19 05:00,518.06,Trên BĐ1,1.0,0.06,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-19 07:00,517.9,Dưới BĐ1,0.0,-0.1,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,69702,Kon Tum,Sê San,Quảng Ngãi,2025-11-19 09:00,517.88,Dưới BĐ1,0.0,-0.12,518.0,519.5,520.5,524.15,2009,108.01699829101562,14.5,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 01:00,1.34,Dưới BĐ1,0.0,-2.16,3.5,5.0,6.5,8.76,2013,108.78299713134766,15.133000373840332,,,,,,,,,,
